URL,Title,Image-source,Sub-title
content/wisconsin-hunters-kill-216-wolves-in-less-than-60-hours.html,Wisconsin hunters kill 216 wolves in less than 60 hours,files/12Punkt/7 24PLUS/Environment/03032021GreyWolves.jpg,"Hunters and trappers in Wisconsin killed 216 gray wolves last week during the state’s 2021 wolf hunting season – more than 82% above the authorities’ stated quota, sparking uproar among animal-lovers and conservationists, according to reports. The kills all took place in less than 60 hours, quickly exceeding Wisconsin’s statewide stated limit of 119 animals."
content/hamilton-holds-off-verstappen-to-win-thrilling-season-opener-in-bahrain.html,Hamilton holds off Verstappen to win thrilling season opener in Bahrain,files/12Punkt/8 SPORT/Motorsport/28032021HamiltonWinBahrain.jpg,"Mercedes’ Lewis Hamilton won a nail-biting Bahrain Grand Prix season opener, triumphing over the Red Bull of Max Verstappen in a fantastic duel in the desert that went down to the very last lap of the race, as the second Mercedes of Valtteri Bottas completed the podium."
content/and-the-loser-is-rudy-giuliani.html,And the loser is ... Rudy Giuliani,files/12Punkt/1 NEWSROOM/America/RudyGiuliani/03202011RudyGiuliani.jpg,"All cheer! The longest and most grueling presidential campaign in history is finally over. Those who haven’t already voted go to the polls today. But while it may be days before we know who the actual winner is, Donald Trump or Joe Biden, we already know who the big loser is: Rudy Giuliani!"
content/nsa-surveillance-exposed-by-snowden-was-illegal.html,NSA surveillance exposed by Snowden was illegal,files/12Punkt/1 NEWSROOM/America/NSA/202009EdwardSnowdon03.jpg,"Seven years after former National Security Agency contractor Edward Snowden blew the whistle on the mass surveillance of Americans’ telephone records, an appeals court has found the program was unlawful – and that the US intelligence leaders who publicly defended it were not telling the truth."
content/nearly-two-thirds-unaware-6m-jews-killed.html,Nearly two-thirds unaware 6m Jews killed,"Not Found, OR Cannot be extracted using crawler","Almost two-thirds of young American adults do not know that 6 million Jews were killed during the Holocaust, and more than one in 10 believe Jews caused the Holocaust, a new survey has found, revealing shocking levels of ignorance about the greatest crime of the 20th century."
content/dash-investment-foundation-setzt-auf-gold.html,Dash Investment Foundation setzt auf Gold,files/12Punkt/4 MARKETS/Crypto/202006Dash.jpg,"Die Dash Investment Foundation (DIF) hat über dem Krypto-Gold-Dienstleister Vaultoro Gold für ihr Portfolio erworben. Die wurde gegründet, um die Erträge aus dem Dash-Netzwerk zu verwalten. Das besondere daran ist, dass sie keiner einzelnen Person gehört, sondern dem gesamten Dash-Netzwerk, genauer gesagt den Masternodes. Diese können über Investment-Entscheidungen der Dash Investment Foundation abstimmen. Zur Moderation und um Impulse zu geben, gibt es allerdings ein Dash Direktorium sowie Supervisor, die sich um die Organisation kümmern. Einer der neusten erfolgreichen Beschlüsse war die Anlageentscheidung in Gold zu investieren."
content/aegypten-vor-kriegseinsatz-gegen-libyen.html,Ägypten vor Kriegseinsatz gegen Libyen,files/12Punkt/1 NEWSROOM/World/Egypt/202006Al-Sisi.jpg,"«Seid bereit für jegliche Mission innerhalb unserer Grenzen - oder wenn nötig außerhalb unserer Grenzen», sagte Al-Sisi beim Besuch einer Luftwaffenbasis nahe der libyschen Grenze."
content/e-u-has-serious-concern-about-u-s-sanctions-against-icc.html,E.U. has ‘serious concern’ about U.S. sanctions against ICC,files/12Punkt/1 NEWSROOM/UnitedNations/202006ICC.jpg,"Donald Trump’s decision to authorize sanctions against the International Criminal Court is ""a matter of serious concern,"" the EU's top diplomat said."
content/wingman-joel-greenberg-paid-dozens-of-young-women-and-a-17-year-old.html,Wingman Joel Greenberg paid dozens of young women — and a 17-year-old,files/12Punkt/1 NEWSROOM/America/MattGaetz/14042021MattGaetz.jpg,"As new details emerge about Rep. Matt Gaetz’s role in an alleged sex ring, The Daily Beast has obtained several documents showing that the suspected ringleader of the group, Joel Greenberg, made more than 150 Venmo payments to dozens of young women, and a girl who was 17 at the time. The payment from Greenberg, an accused sex trafficker, to the 17-year-old took place in June 2017. It was for $300 and, according to the memo field, was for “Food.”"
content/liz-cheney-stokes-gop-rift-with-big-lie-rebuke-of-trump.html,Liz Cheney stokes GOP rift with 'big lie' rebuke of Trump,files/12Punkt/1 NEWSROOM/America/LizCheney/03022021LizCheney.jpg,"Rep. Liz Cheney on Monday escalated her feud with former President Donald Trump and his supporters in Congress, issuing a less-than-subtle swipe at the former president’s latest attempt to claim the 2020 election was stolen from him."
content/judge-s-decision-on-bill-barr-memo-puts-spotlight-on-secretive-doj-office.html,Judge's decision on Bill Barr memo puts spotlight on secretive DOJ office,files/12Punkt/1 NEWSROOM/America/BillBarr/202007BillBarr.jpg,"A small but powerful section of the Department of Justice (DOJ) is under renewed scrutiny after a federal judge tore into former Attorney General William Barr and ordered the DOJ to release a memo that let former President Trump claim he was exonerated by the Mueller probe. Critics of the Office of Legal Counsel (OLC), which provides legal advice to the White House and Cabinet agencies, have long argued it acts as a rubber stamp for the president and essentially drafts laws behind closed doors. The judge's accusation this week that the OLC was tasked with clearing Trump's name is only likely to increase calls for reform and greater transparency."
content/eu-in-der-kritik-das-geschaeft-mit-blackrock.html,EU in der Kritik: Das Geschäft mit BlackRock,files/12Punkt/5 COMPANIES/Unternehmen/BlackRock/202006BlackRock2.jpg,Ausgerechnet der stark in fossile Energien investierte US-Fondsgigant soll im Auftrag der EU-Kommission eine Studie zu Green Finance erstellen. Neue Details zum niedrigen Preis für die Studie werfen Fragen auf.
content/game-of-thrones-schauspieler-baut-tomaten-an.html,"""Game of Thrones""-Schauspieler baut Tomaten an",files/12Punkt/6 MAGAZINE/Movies/202008GoTJaqenH'Ghar.jpg,"Der deutsche ""Game of Thrones""-Schauspieler Tom Wlaschiha hat in der drehfreien Zeit während der Corona-Krise gärtnerische Fähigkeiten entwickelt. ""Ich habe in Rankgitter investiert und große Blumentöpfe"", sagte der 47-Jährige im Podcast ""Tomorrow""."
content/how-will-the-new-european-super-league-work.html,How will the new European Super League work?,files/12Punkt/8 SPORT/Soccer/19042021LionelMessi.jpg,"On Sunday night 12 European football clubs announced the formation of a new competition, the Super League, to widespread criticism from governments, their own domestic leagues, football federations as well as Uefa and supporters around the world. It would be the biggest shake-up in the history of the European game although Uefa has said it will fight what it called “a cynical project founded on the self-interest of a few clubs”. Here we look at what the 12 clubs are proposing."
content/lou-dobbs-and-the-most-problematic-claims-trump-allies-made-about-voting-machines.html,"Lou Dobbs, and the most problematic claims Trump allies made about voting machines",files/12Punkt/3 BUSINESS/Media/Fox/07022021LouDobbs.jpg,"Lou Dobbs is out at Fox Business, just a day after the voting machine company Smartmatic filed a $2.7 billion lawsuit against him, the cable news network and several purveyors of the debunked theory that its technology was used to commit massive voter fraud. The ouster of Dobbs, who was Fox Business’s top-rated host, is merely the latest evidence of the very real impact of the legal threats from Smartmatic and another voting machine company, Dominion."
content/spanien-oeffnet-grenzen-schon-am-21-juni.html,Spanien öffnet Grenzen schon am 21. Juni,files/12Punkt/6 MAGAZINE/Travel/Europe/202006Mallorca.jpg,"Von Montag an können Urlauber aus Deutschland wieder zu beliebten Zielen in Europa aufbrechen. Die Reisewarnung des Auswärtigen Amtes als Folge der Corona-Pandemie wird voraussichtlich für 27 europäische Staaten aufgehoben, zugleich lassen die meisten Länder wieder Touristen einreisen."
content/hollywood-assumptions-overturned-by-johnny-depp-s-court-defeat.html,Hollywood assumptions overturned by Johnny Depp's court defeat,files/12Punkt/6 MAGAZINE/Movies/02202011Depp.jpg,"The curtain has fallen on the London act of the courtroom drama starring Johnny Depp and Amber Heard – with a final twist that has surprised many in the industry. The widely-held assumption across Hollywood had been that Depp would not have mounted the case were he not convinced of victory. Simply by instigating proceedings, the theory ran that Depp was boosting a stock that was in decline."
content/riots-at-the-capitol-could-be-a-coronavirus-superspreader-event.html,Riots at the Capitol could be a coronavirus superspreader event,files/12Punkt/7 24PLUS/Health/CoronaCOVID/20210107Superspreader.jpg,"Wednesday, pro-Trump rioters stormed into the Capitol building in Washington, D.C. Prior to that, many in that crowd attended a rally put on by the president and stood around outside the Capitol. Many videos and photos of the people at the Capitol have surfaced, often showing people without masks or face coverings and standing in close proximity to others who were also maskless. Some health experts think this riot could be a superspreader event for COVID-19."
content/donald-trump-s-navy-chief-blew-2m-on-eight-month-traveling-spree.html,Donald Trump’s Navy Chief blew $2M on eight-month traveling spree,files/12Punkt/1 NEWSROOM/America/Navy/06052021KennethBraithwaite.jpg,"Former Navy Secretary Kenneth Braithwaite traversed the globe in his brief tenure under the Trump administration, spending about $2.4 million in air travel, according to figures and documents obtained by USA TODAY. Braithwaite spent $232,000 the week before President Joe Biden's inauguration to fly to Wake Island, a tiny Pacific atoll, where, according to Navy spokesman Capt. Jereal Dorsey, no sailors or Marines are stationed."
